news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,content_title,content_description,content_body,Fake News,Extreme bias,clickbait,credible,body_len,has_label
kurier,https://kurier.at/politik/inland/gruene-nicht-aus-der-defensive-gegen-rechtspopulisten-argumentieren/400478674,"politik, spd, spo, europa, klimakrise, ns, kohleausstieg, demo, us, rna, usa, ss, schi, klima, regierung, familie, sp, fpoe, die gruenen, angela merkel, robert habeck",2019-04-29 00:00:00,,2024-10-24,"29.04.19, 05:30",,,Habeck: Nicht aus Defensive gegen Rechtspopulisten argumentieren,Die deutschen Gruenen erleben unter Robert Habeck einen Hoehenflug. Was kann die Oeko-Partei in Oesterreich davon lernen? ,"KURIER: Herr Habeck, Sie haben am Samstag den oesterreichischen Gruenen Wahlhilfe gegeben. Sie selbst erleben derzeit einen grossen Hype. Die Gruenen erlebten dieses Hoch, als Alexander Van der Bellen in die Hofburg einzog und erlebten dann einen bitteren Absturz. Sind Ihnen die oesterreichischen Gruenen ein Warnsignal, wie schnell so ein Zauber vergehen kann? Robert Habeck: Die Wahl von Alexander Van der Bellen hat mich stark gepraegt. Er hat sehr deutlich gemacht, dass die Veraenderungen, fuer die wir immer streiten, letztlich dazu fuehren, der Gesellschaft Halt und Sicherheit zu geben. Das hat sich in seinem Wahlkampf in Worten wie Heimat wiedergefunden. Diese wichtige Erkenntnis haben die oesterreichischen Gruenen so zugespitzt, dass die Buerger und Buergerinnen es auch verstanden haben. Und der Absturz? Jeder weiss, dass die hohen Umfragewerte ein Vorschuss an Vertrauen sind. Das ist ein Arbeitsauftrag, sich nicht auszuruhen. Die Kraefte der Mitte warnen im Wahlkampf ununterbrochen vor den rechtspopulistischen Kraeften und den Nationalismen. Ist diese ewige Angstmache nicht kontraproduktiv? Natuerlich ist es wichtig, eine klare Haltung zu beziehen. Aber die politischen Kraefte der Mitte sollten der politischen Agenda der Rechtspopulisten eigenes entgegensetzen. Wir duerfen also nicht aus der Defensive heraus argumentieren, sondern muessen fuer die eigenen Vorstellungen und Themen werben. Am Ende sind es Optimismus, Leidenschaft und Gestaltungswillen, die die Menschen mitreissen. Die Europawahl ist entscheidend, weil sich mit ihr die Frage verbindet: Wollen wir politische Handlungsfaehigkeit herstellen? Wollen wir Europa so veraendern, dass es ein Raum der Staerke ist, der Menschen vor Krisen schuetzt, der Weltpolitik machen kann? Wir muessen erkennen, dass viele Probleme nicht mehr allein in den Nationalstaaten geloest werden koennen. Weder Oesterreich noch Deutschland sind auf der internationalen Buehne allein durchsetzungsfaehig. Es braucht also groessere Strukturen, naemlich die der EU. Das ist ungewohnt, aber die einzige Chance. Die deutschen Gruenen erleben gerade eine unglaubliche Erfolgswelle. Woher kommen Ihre Waehler? Raeumen die Gruenen die SPD gerade ab? Bei den Landtagswahlen in Bayern und Hessen haben wir sehr viele Waehler von der Union und SPD dazugewonnen. Und in Bayern uebrigens auch sehr viele Nichtwaehler, was ein gutes Zeichen ist: Es kann gelingen, Menschen wieder fuer demokratische Wahlen zu gewinnen. . Wie schaffen Sie es, sowohl konservative als sozialdemokratisch Waehler anzusprechen? Vielleicht, weil wir uns diese Frage nicht taktisch stellen. Sondern ueberlegen, welche gesellschaftlichen Herausforderungen gibt es, was muessen wir dafuer veraendern und wie kann das gelingen. Wir argumentieren dabei aus dem Zentrum der Gesellschaft, fuer die Breite der Gesellschaft. Und wir sagen: Ihr muesst nicht jeden Punkt und jedes Komma bei uns teilen, aber wenn wir auf gemeinsamen Grundwerten aufbauen und zusammen fuer Ziele streiten koennen, dann lasst uns das tun. Ist ein Erfolgsgeheimnis, dass die Gruenen nicht mehr in Verboten sprechen und als Moralisten auftretenâ€¦ Wir haben erkannt, dass wir die grossen Probleme wie die Klimakrise, die Krise der Landwirtschaft nicht loesen koennen, wenn man die Verantwortung den Verbrauchern aufbuerdet und sagt, werdet bessere Menschen. Sondern indem man die politisch loest. Dafuer braucht es dann aber durchaus staatliche Regeln, zum Beispiel ein Verbot der betaeubungslosen Ferkelkastration oder den gesetzlichen Kohleausstieg. Wir versuchen ausserdem, im politischen Diskurs keine Feindbilder aufzubauen. Das ist natuerlich schwer. Gerade Oesterreich  ist durch die Regierungsbeteiligung der FPOe  in einer zugespitzten Situation. Ich weiss nicht, wie ich reden wuerde, wenn ich in Oesterreich Oppositionspolitiker waere. Aber ich verfolge das Prinzip: Wenn man am Zusammenhalt arbeiten will, dann hilft es nicht, schlecht ueber andere zu reden. Am Ende muss man die Leute vom eigenen Konzept ueberzeugen. Und dafuer sollte man zur Debatte einladen, offen sein. Eine Kleinigkeit: Ich sage zum Beispiel nie Wir Gruenen. Gegen diese Worte entwickeln manche Waehler eine Allergie. Denn es grenzt alle aus, die nicht Gruene sind. Sie fordern in Deutschland eine hoehere Kerosinsteuer, die Fluege extrem verteuern wuerden oder ein Aus des Verbrennungsmotor ab 2030. Die Menschen waehlen Sie derzeit fuer diese Vorschlaege, aber sind Sie sicher, dass sie auch schon bereit zur Umsetzung sind? Wir fordern, dass auf Flugkerosin ueberhaupt mal Steuer gezahlt werden. Bislang ist es ja steurbefreit, weshalb Flugtickets oft billiger sind als Bahnfahrten. Es ist also eine Frage des fairen Wettbewerbs. Aber zur Frage der Bereitschaft: Wir leben in Zeiten, wo Wandlung und Veraenderung notwendig ist und  Eindruck ist, dass viele Menschen das zunehmend verstehen. Positionen, die vor zwei Jahren noch als Verbotspolitik diskreditiert wurden, sind mittlerweile in der Mitte angekommen. Der Verbrennungsmotor zum Beispiel: ist ein sehr gutes Beispiel dafuer. Im Wahlkampf 2017 haben wir zum ersten Mal gesagt, dass wir ein fixes Enddatum fuer den Verbrennungsmotor brauchen. Da war die Aufregung aber gross. Heute sagen selbst Automobilkonzerne, dass sie rund um 2030 aussteigen werden. Die Zeiten sind so radikal - mit der Duerre, dem Schmelzen der Gletscher, dass selbst weitgehende Vorschlaege dicht an der Realitaet sind. Deswegen glaube ich, dass wir viele in der Gesellschaft fuer diese Veraenderungen gewinnen koennen.",,,,,5537.0,False
kurier,https://kurier.at/wirtschaft/immobiz/design-der-woche-ein-sofa-aus-einem-matisse-gemaelde/401211451,"ns, us, rna, ss, schi, sp",2021-03-09 00:00:00,,2024-10-24,"09.03.21, 05:00",,,Design der Woche: Ein Sofa aus einem Matisse-Gemaelde,Designerin Cristina Celestino spielt mit  Kontrasten und erweckt mit Leichtigkeit eine Idee von Matisse zum Leben.  ,"Immer wieder steht die Kunst vergangener Zeiten Pate fuer Design von heute. Cristina Celestino liess sich in Kooperation mit dem Maison Matisse vom legendaeren Stillleben Interieur aux aubergines (1911) von Henri Matisse inspirieren. Das Colette Sofa greift dabei die Idee der Gegenueberstellung auf. Celestino spielt mit den Kontrasten  nicht nur zwischen Innen und Aussen, sondern auch zwischen leer und voll, alt und neu. Im konkreten Fall treffen die geometrischen Formen des Rattanrahmens auf die organischen Muster der pompoesen Polsterung. Eine vollendete Reminiszenz an das Werk des Kuenstlers. Der abnehmbare Bezug ist aus original Garnen aus dem 18 Jahrhundert gefertigt und maximal nachhaltig. Die italienische Designerin Cristina Celestino steht mit ihrem eigenen Moebel-Label Attico fuer subtile Neuinterpretationen klassischer Designobjekte. In ihren zahlreichen Kooperationen mit internationalen Haeusern legt die Venezianerin besonderen Wert auf Auseinandersetzung mit Geschichte. In Anlehnung an Matisseâ€™ Werke will auch Celestino ihren Objekten den Wert geben: von Generation zu Generation geschaetzt, aufbewahrt und weitergegeben zu werden. Das von Hand gefertigte Sofa kostet 9.850,- Euro und ist ueber maison-matisse.com erhaeltlich.",,,,,1256.0,False
kurier,https://kurier.at/chronik/oesterreich/experten-erwarten-verwaiste-schulen-in-wenigen-tagen/401867030,"ns, us, pandemie, ss, schi, regierung, sp",2022-01-11 00:00:00,,2024-10-24,"11.01.22, 10:54",,,Experten erwarten verwaiste Schulen in wenigen Tagen,Wissenschafter pochen verstaerkt auf wesentlich strengere Vorgaben fuer die Schulen. ,"Seit Montag sind die Schulen wieder geoeffnet  es stellt sich allerdings die Frage, wie lange noch. Wissenschafter gehen davon aus, dass binnen weniger Tage die Schulen wieder verwaist sein werden. Allerdings nicht, weil die Regierung die Schliessung verordnet, sondern weil das Durchrauschen von Omikron zwangslaeufig dazu fuehren werde. Laut aktueller Verordnung wird fuer die gesamte Klasse Distance-Learning angeordnet, wenn binnen dreier Tage zwei oder mehr Infektionsfaelle in einer Klasse auftreten. Bei einer Besprechung des Expertengremiums ""Future Operations Plattform"", die seit Beginn der Pandemie der Regierung ihre Expertise zur Verfuegung stellt, soll gestern grosse Verwunderung geherrscht haben. Man zeigte sich erstaunt, dass die Regierung die Schulregeln nicht nachgeschaerft habe. ""Es herrscht die Meinung vor, dass man sich politisch nicht aus dem Fenster lehnen wollte, um die Bevoelkerung nicht zu veraergern"", sagen Teilnehmer der Besprechung im KURIER-Gespraech. Das Kalkuel dahinter: Omikron wuerde bei den jetzigen Vorgaben fuer leere Klassenzimmer sorgen  noch bevor weitere Entscheidungen getroffen werden muessten.",,,,,1144.0,False
kurier,https://kurier.at/chronik/oberoesterreich/prozess-wels-ooe-hausgeburt-mutter-vor-gericht-kind-hat-dauerschaeden/402959471,"ns, us, usa, ss, schi, sp",2024-10-08 00:00:00,,2024-10-24,"08.10.24, 16:01",,,Hausgeburt trotz absehbarer Komplikationen: Mutter (38) vor Gericht,"Anwalt und Mutter sagen, es sei keine geplante Haus-, sondern eine Sturzgeburt gewesen. Vertagt auf 8. November.","Die Frau ist 38 und Mutter von vier Kindern, das aeltere ist 18 Jahre, zwei andere im Volksschulalter. Und das Baby, das am 6. August des Vorjahres zur Welt gekommen ist. Und das schwer behindert ist. Die Staatsanwaeltin kommt gleich zur Sache: ""Die Angeklagte hat nicht nur das Leben der Tochter, sondern auch ihr eigenes aufs Spiel gesetzt. Das Kind wird nie ein eigenstaendiges Leben fuehren, kann nicht atmen, nicht schlucken.""",,,,,431.0,False
kurier,https://kurier.at/chronik/wien/ewiges-warten-in-wien-bis-die-impfung-eingetragen-ist/401865896,"ns, oevp, us, usa, ss, schi, impfpflicht, sp",2022-01-10 00:00:00,,2024-10-24,"10.01.22, 05:00",,,"Ewiges Warten in Wien, bis die Impfung eingetragen ist",Langer Kampf mit Gesundheitsbehoerden: Frau musste sich zwei Monate bis zum Eintrag gedulden. ,"Einst Musterschueler beim Impfen, ist Wien ausgerechnet bei der Drittstichrate bei den aelteren Menschen zuletzt hinter die anderen Bundeslaender zurueckgefallen. Die OeVP fordert deshalb eine Booster-Kampagne fuer diese Altersgruppe (der KURIER berichtete). Womoeglich liege der Rueckfall Wiens in der Impfstatistik gar nicht so an einer neuen Impfmuedigkeit. Dieser Gedanke kam zumindest Leser Hans T. (Name geaendert), der einen fast zwei Monate langen Kampf mit den Gesundheitsbehoerden um den korrekten Impfstatus durchmachen musste. Gemeinsam mit seiner 74 Jahre alten Frau erhielt er am 12. November in der Impfstelle Karmelitergasse seinen Drittstich. Als sie dann versuchten, das Impfzertifikat in der Apotheke auszudrucken, kam die boese Ãœberraschung: In Elga war die dritte Impfung nicht eingetragen.",,,,,812.0,False
kurier,https://kurier.at/politik/ausland/coronavirus-in-indien-ausgangssperre-fuer-eine-milliarde-menschen/400789064,"ns, us, pandemie, ss, corona, sp",2020-03-22 00:00:00,,2024-10-24,"22.03.20, 06:37",,,Coronavirus in Indien: Ausgangssperre fuer eine Milliarde Menschen,"Die Riesenland bittet seine Buerger, zu Hause  zu bleiben - zunaechst verhaengt man eine 14-stuendige Ausgangssperre.","Ãœber eine Milliarde Menschen haben in Indien den Sonntag bei einer landesweiten Ausgangssperre zu Hause verbracht. Premierminister Narendra Modi hatte angesichts der Corona-Krise fuer das Land eine auf 14 Stunden begrenzte Ausgangssperre von 7.00 bis 21.00 Uhr (Ortszeit) ausgerufen. Zugleich sollte die Zeit genutzt werden, Indiens Kapazitaeten im Kampf gegen die Pandemie besser einzuschaetzen.",,,,,397.0,False
kurier,https://kurier.at/wirtschaft/moderater-aufschwung-nach-milder-rezession-auch-teuerung-sinkt/402620408,"inflation, ns, arbeitsmarkt, us, rna, usa, ss, steuerreform, regierung, wirtschaftswachstum, corona, sp",2023-10-06 00:00:00,,2024-10-24,"06.10.23, 10:00",,,"Neue Wirtschaftsprognosen: Milde Rezession heuer, 2024 wird es besser","Gestiegene Zinsen, hohe Inflation, Flaute in der Industrie: Schrumpfende Wirtschaft heuer, verhaltener Aufschwung 2024. ","Kurzfristig eine schlechte Nachricht, fuer das kommende Jahr wieder mehr Optimismus: So lassen sich die neuen Prognosen von WIFO und IHS kurz zusammenfassen. Das bedeutet konkret: Fuer 2023 haben die beiden Wirtschaftsforschungsinstitute ihre Erwartungen kraeftig nach unten revidiert und rechnen nun mit einer milden Rezession (Wifo: -0,8 %, IHS: -0,4 %) und zwar ausgehend von einer Industrieflaute und der internationalen Wirtschaft. Auch in Deutschland wurden  die Prognosen deutlich zurueck genommen. Doch fuer das kommende Jahr dreht sich das Bild. Fuer 2024 erwarten Wifo-Chef Gabriel Felbermayr und IHS-Chef Holger Bonin wieder einen moderaten Aufschwung (Wifo: +1,2 %, IHS: +0,9 %), gestuetzt vor allem durch den privaten Konsum und einen relativ robusten Arbeitsmarkt.",,,,,778.0,False
kurier,https://kurier.at/chronik/oesterreich/corona-bundesheer-uebernimmt-betreuung-in-steirischem-pflegeheim/401113536,"ns, oevp, us, ss, corona, bundesheer",2020-11-29 00:00:00,,2024-10-24,"29.11.20, 19:21",,,Corona: Bundesheer uebernimmt Betreuung in steirischem Pflegeheim,90 Prozent der Bewohner sind positiv und drei Viertel des Pflegepersonals ausgefallen,"Im Seniorenpflegeheim St. Lorenzen im Muerztal (Bezirk Bruck-Muerzzuschlag) wurden 36 der 40 Bewohner positiv auf das Coronavirus getestet, das sind 90 Prozent. Zusaetzlich sind drei Viertel des Pflegepersonals positiv oder als Kontaktpersonen der Kategorie 1 in Quarantaene. Die Betreuung uebernimmt von Montag bis Mittwoch das Bundesheer. Das gab das Verteidigungsministerium am Sonntagabend in einer Aussendung bekannt. Das Bundesheer werde ab Montag mit zumindest acht diplomierten Gesundheits- und Krankenpflegepersonen aus dem Sanitaetszentrum Graz und mit drei weiteren medizinischen Fachkraeften die Betreuung der Bewohner aufrechterhalten, hiess es in der Aussendung.",,,,,676.0,False
kurier,https://kurier.at/chronik/wien/pro-palaestinensische-demonstration-berlin-wien-israel-gazastreifen/402623468,"terror, migration, krieg, einwanderung, ns, hamas, demo, islamisch, integration, christ, us, oevp, ss, fpoe, neos, sp, muslim, israel",2023-10-08 00:00:00,,2024-10-24,"08.10.23, 09:47",,,Erneute pro-palaestinensische Kundgebung in Wien,In Wien waren  am Samstag junge Menschen feiernd mit der palaestinensischen Flagge durch die Innenstadt gezogen. Am Sonntag kam es zu einer neuen (Klein-)Kundgebung.,"Die Angriffe der Terrororganisation Hamas auf die israelische Bevoelkerung loesten am Samstag weltweit Entruestung aus. Mehrere Hundert Menschen wurden am ersten Tag bei den bewaffneten Kaempfern getoetet, verschleppt oder verwundet. Waehrend das offizielle Oesterreich die Angriffe auf das Schaerfste verurteilte, kam es vereinzelt auch zu Jubelreaktionen. Am Sonntagnachmittag kursierten auf der Plattform ""X"" (vormals Twitter) Bilder von einer Pro-Palaestina-Kundgebung am Wiener Ballhausplatz. Wie eine APA-Redakteurin vor Ort beobachtete, handelte es sich um nicht einmal zehn Personen, die ausgerechnet am Denkmal der Verfolgten der NS-Militaerjustiz ihre Solidaritaet mit Palaestina bekundeten. Die Veranstaltung sei ruhig abgelaufen, ein jeder habe eine Palaestina-Fahne dabei gehabt, berichtete sie.",,,,,808.0,False
kurier,https://kurier.at/wirtschaft/immobiz/so-wird-wien-zur-digitalisierungshauptstadt-europas/400778261,"digitalisierung, europa, ns, us, ss, sp",2020-03-11 00:00:00,,2024-10-24,"11.03.20, 15:30",,,So wird Wien zur Digitalisierungshauptstadt Europas,"Von intelligenten Ampeln bis Belohnungs-Apps fuer umweltfreundliche Fortbewegung: Vier Beispiele, wie Wien digital wird","Den Stier bei den Hoernern packen  dieses Motto hat man in der Stadt Wien in puncto Digitalisierung ausgerufen. Bis 2025 soll Wien deshalb Europas Digitalisierungshauptstadt werden. Vier aktuelle Beispiele zeigen, wie die Buerger der bald digitalsten Stadt kuenftig leben werden.",,,,,279.0,False
kurier,https://kurier.at/wirtschaft/immobiz/die-buerger-reden-jetzt-in-favoriten-mit/400786226,"rki, ns, us, ss, schi, familie, corona, sp",2020-03-19 00:00:00,,2024-10-24,"19.03.20, 15:30",,,Die Buerger reden jetzt in Favoriten mit,Wie soll das suedliche Favoriten kuenftig aussehen? Ein gross angelegter Buergerbeteiligungsprozess soll Antworten bringen.,"Die U-Bahn-Verlaengerung nach Oberlaa vor gut zwei Jahren markiert eine Wende im bis dahin beschaulichen Stadtteil im Sueden Wiens. Die Schnellverbindung brachte viele Vorteile, aber auch grosse Unsicherheiten. Die U-Bahn war das Schlechteste, was passieren konnte, sagt Richard Stocker vom Verein Lebensraum Oberlaa. Es war der Startschuss fuer viele Bautraeger, im grossen Stil Flaechen aufzukaufen. U-Bahn-Station Obertal Der Suedraum Favoriten befindet sich quasi in einem Dilemma: Angesichts der wachsenden Stadt ist der Druck hoch, neue Wohnungen zu bauen. Andererseits haben Bewohner Angst, dass die Gegend mit neuen Wohnungen und Einkaufszentren zubetoniert wird. Immerhin befinden sich in dem Gebiet noch viele landwirtschaftliche Flaechen, die zum Anbau von Wein, Weizen, Gemuese und Suppengruen genutzt werden  und das seit vielen Generationen. Die Entwicklung der vergangenen Jahre hat deswegen besorgte Buerger taetig werden lassen. Die Buergerbewegung Lebensraum Oberlaa etwa sammelte mehr als 11.000 Unterschriften, um sich fuer die Erhaltung des Gruenraums einzusetzen. Vor allem zwei konkrete Bauvorhaben trieben die Bewohner auf die Barrikaden: Das Projekt Am Kurpark und das Projekt An der Kuhtrift. Suedlich des Eingangs zum Kurparks Oberlaa will der Bautraeger WSE, eine Tochtergesellschaft der Wien Holding, 1.000 Wohnungen errichten. Uns ist klar, dass Wien neue Wohnungen braucht, sagt Richard Stocker von der Buergerbewegung, aber wir moechten einen letzten Teil von Natur, Landwirtschaft und die alten Dorfkerne fuer Wien erhalten. Die Initiative Zukunftshof Eine andere Gruppe engagierter Buerger formierte sich rund um die Nutzung des Haschahofs in Rothneusiedl. Der Hof wird ab 2021 fuer urbane Landwirtschaft genutzt und bekam den Namen Zukunftshof. Einer der Initiatoren ist Schneckenzuechter Andreas Gugumuck. Seine Familie lebt seit Jahrhunderten in Rothneusiedl, rueckverfolgbar bis zur Tuerkenbelagerung. Er sagt: Die Stadtentwicklung soll die Landwirtschaft nicht ausschliessen. Deswegen wollen wir mit dem Zukunftshof neue Wege aufzeigen, wie das gemeinsam moeglich ist. Am Zukunftshof sind deswegen verschiedene Initiativen wie etwa Vertical Farming, AquaPonik, Pilz- und Insektenzucht geplant. Im Herbst verhaengte der Wiener Gemeinderat eine Bausperre ueber die Ortskerne von Oberlaa und Unterlaa. Das betrifft ein etwa 325 Hektar grosses Gebiet  die geplanten Projekte Am Kurpark und An der Kuhtrift sind davon allerdings ausgenommen.",,,,,2475.0,False
kurier,https://kurier.at/wirtschaft/immobiz/aus-alt-wird-schoen-altes-handwerk-fuer-schoenes-wohnen/401171470,"ns, us, rna, pandemie, ss, schi, familie, sp",2021-01-30 00:00:00,,2024-10-24,"30.01.21, 05:00",,,Vergolden & Restaurieren: Altes Handwerk fuer schoenes Wohnen,"Traditionelle Handwerkskuenste erfuellen viele moderne Ansprueche. Sie sind lokal, nachhaltig und foerdern die Kreativitaet","Ein beeindruckender Schreibtisch aus dem fruehen 18. Jahrhundert steht mitten in der Werkstatt. Ein Erbstueck, viele Schubladen, versteckte Faecher, ein Tabernakel  das schoene Moebel kennt bestimmt unzaehlige Geschichten und Geheimnisse. Doch die Spuren des Alters sind selbst fuer Laien erkennbar: abgebrochene Ecken, vergilbte Oberflaechen, Risse in den Furnieren. Schon mehrmals wurde wohl von fachunkundiger Hand versucht, die Zeichen der Zeit zu vertuschen. Oft wird damit mehr kaputt gemacht, als gerichtet, erzaehlt Richard Addison.",,,,,540.0,False
kurier,https://kurier.at/chronik/welt/bis-400-kmh-tornado-ueber-tschechien-aussergewoehnlich-stark/401425038,"europa, ns, us, rna, usa, ss, schi, sp",2021-06-25 00:00:00,,2024-10-24,"25.06.21, 12:04",,,Bis zu 400 km/h: Tornado ueber Tschechien aussergewoehnlich stark,Anhand der Schaeden werden die Windgeschwindigkeiten des gestrigen Tornados auf 300 bis 400 km/h geschaetzt.,"Der Tornado im Suedosten Tschechiens war fuer Europa aussergewoehnlich stark, lautet eine Einschaetzung des Deutschen Wetterdienstes (DWD). ""Das sind solche Kraefte, die dort entstehen, dass wirklich Autos Hunderte Meter weit durch die Luft fliegen, das Truemmerteile sich in Betonwaende bohren, sagte Andreas Friedrich, Tornadobeauftragter des DWD gegenueber der Deutschen Presseagentur. Er gehe anhand der Schaeden, die er auf den Bildern aus Tschechien gesehen habe, von Windgeschwindigkeiten zwischen 300 und 400 Kilometern pro Stunde aus. Das sei ""ein Tornado, der in dieser Staerke in Europa bisher nur selten vorkam"".",,,,,624.0,False
kurier,https://kurier.at/chronik/welt/tornado-in-tschechien-helfer-sprechen-von-erdrueckenden-bildern/401424999,"spo, europa, ns, us, rna, usa, ss, schi, regierung, sp",2021-06-25 00:00:00,,2024-10-24,"25.06.21, 12:52",,,"Tornado in Tschechien: Helfer sprechen von ""erdrueckenden Bildern""","Nur wenige Stunden, nachdem ein Tornado ueber den Suedosten Tschechiens fegte, half ein Team des Roten Kreuzes aus Niederoesterreich vor Ort.","Voellig zerstoerte Haeuser, abgedeckte Daecher, geknickte Baeume, abgerissene Stromleitungen und umhergeschleuderte Autos. Ein fuer Europa aussergewoehnlich starker Tornado hinterliess im Suedosten Tschechiens eine Spur der Verwuestung. Mindestens fuenf Menschen kamen ums Leben, rund 200 Menschen wurden verletzt. Sieben Doerfer hat der Wirbelsturm in der Region Suedmaehren zerstoert. ""Erdrueckende Bilder"" haben sich den Helfern aus Niederoesterreich in der Nacht auf Freitag geboten. Nur wenige Stunden, nachdem ein Tornado ueber das Gebiet etwa 270 Kilometer suedoestlich der Hauptstadt Prag hinweggefegt war, war Patrick Wolfram mit seinen Kollegen des Roten Kreuzes in der Gemeinde Hrusky und half bei der Versorgung der Verletzten. ""Haeuser und Infrastruktur waren voellig zerstoert"", beschrieb der Weinviertler im APA-Gespraech die Szenerie. Der Tornado war der erste im Land seit 2018 und gilt als der staerkste Wirbelsturm in der juengeren Geschichte Tschechiens.",,,,,974.0,False
