news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,content_title,content_description,content_body
ntv,https://www.n-tv.de/politik/Grosse-Mehrheit-will-Sanktionen-gegen-Schroeder-article23353920.html,"ns, us, politik, eu-beitritt, regierung, ukraine, spd, ss, afd, sp, fdp, europäische union",24.05.2022,24.05.2022,21.10.2024,,"ntv.de, fni","Politik, Angriff auf die Ukraine, EU, Nato, Gerhard Schröder, Sanktionen",Große Mehrheit will Sanktionen gegen Schröder,"Die meisten Deutschen würden es unterstützen, die Ukraine in die EU aufzunehmen, für einen NATO-Beitritt findet sich dagegen keine Mehrheit. Fast zwei Drittel der Befragten wollen Sanktionen gegen Putin-Freund Gerhard Schröder. ",
ntv,https://www.n-tv.de/sport/fussball-em/Lebendige-Bank-macht-DFB-Team-uebermaechtig-article23469421.html,"ns, us, europa, rna, schi, usa, ss, frankreich, sp, corona",17.07.2022,17.07.2022,21.10.2024,Anja Rau,ntv.de,"Frauenfußball, Fußball, DFB-Frauen, Martina Voss-Tecklenburg, Europameisterschaften","""Lebendige Bank"" macht DFB-Team ""übermächtig""","Eine Stürmerin, die im DFB-Team als Rechtsverteidigerin spielt - und ihr erstes Tor erzielt. Dazu eine 22-Jährige, die ihre neue Position erst ""schockt"" - und die dann ebenfalls trifft. Das abschließende EM-Gruppenspiel gegen Finnland bietet Spielzeit für die zweite Reihe. Und liefert besondere Geschichten.",
ntv,https://www.n-tv.de/wirtschaft/Netzagentur-draengt-auf-Fuellung-der-Gasspeicher-article23362643.html,"ns, us, ukraine, ss, sp, krieg",29.05.2022,30.05.2022,21.10.2024,,"ntv.de, mbu/AFP","Wirtschaft, Bundesnetzagentur, Gas, Erdgas, EU-Gipfel, Angriff auf die Ukraine, Energieversorgung",Netzagentur drängt auf Füllung der Gasspeicher,"Wegen des Ukraine-Kriegs will Deutschland möglichst schnell von russischem Erdgas unabhängig werden. Bei einem kurzfristigen Lieferstopp seien deutsche Speicher aber ""nicht gut genug gefüllt"", warnt der Chef der Bundesnetzagentur Müller. Für die nächsten Winter müsse man schnell neue Lieferanten finden.",
ntv,https://www.n-tv.de/sport/fussball/Premier-League-staunt-ueber-deutsches-Top-Talent-article23557418.html,"ns, us, sp, schi, ss, spo",31.08.2022,31.08.2022,21.10.2024,Tobias Nordmann,ntv.de,"Fußball, Premier League, VfL Bochum, Fußball, FC Chelsea, Ralph Hasenhüttl",Premier League staunt über deutsches Top-Talent,"Der FC Chelsea stolpert in der Premier League beim FC Southampton. Trotz Führung verliert die Mannschaft von Thomas Tuchel und beißt sich vor allem an Armel Bella-Kotchap die Zähne aus. Der deutsche U21-Nationalspieler wird gefeiert für eine Entwicklung, die ihm so nicht zugetraut worden war.",
ntv,https://www.n-tv.de/sport/fussball/Goretzka-nach-Hals-Tritt-nicht-einsatzbereit-article22926846.html,"ns, us, schi, ss, sp, corona",12.11.2021,12.11.2021,21.10.2024,,"ntv.de, ter/dpa","Fußball, DFB, Fußball-Nationalmannschaft, Leon Goretzka, Uefa, Hansi Flick, Marco Reus, Manuel Neuer, Marc-André ter Stegen, Niklas Süle","Goretzka nach Hals-Tritt ""nicht einsatzbereit""",Bundestrainer Hansi Flick muss bei der letzten Dienstreise des Jahres schon wieder Personal jonglieren: Nach dem erfolgreichen WM-Qualifikationsspiel gegen Liechtenstein verlassen gleich fünf Spieler den DFB-Tross vorzeitig. Es ist die zweite große Abreisewelle.,
ntv,https://www.n-tv.de/wissen/Wie-nachhaltig-ist-Wasserstoff-article21836027.html,"ns, us, klimaschutz, klimafreundlich, rna, regierung, schi, klimaneutral, wasserstoffstrategie, spd, ss, rki, klima, sp, corona, fossile brennstoffe",10.06.2020,10.06.2020,21.10.2024,,"ntv.de, Teresa Dapp, dpa","Bildung, Erneuerbare Energien, Regierung, Deutschland",Wie nachhaltig ist Wasserstoff?,"Das Bundeskabinett beschließt heute die Wasserstoff-Strategie für Deutschland. Der Energieträger soll entscheidend zur Klimaneutralität beitragen. Doch auch Wasserstoff hat seine Tücken, denn nicht alle Arten fördern die angestrebte Klimaneutralität bis 2050.",
ntv,https://www.n-tv.de/ratgeber/Gassparen-in-der-Krise-Mit-diesen-Tipps-senken-Sie-den-Gasverbrauch-zuhause-article23417912.html,"ns, us, sp, familie, regierung, schi, ss, spo, robert habeck",23.06.2022,27.06.2022,20.10.2024,,"ntv.de, awi ","Ratgeber, Strompreis, Stromsparen, Verbraucherschutz, Verbraucher, Verbraucherzentralen, Stiftung Warentest, Finanztest, Gas, Gaspreis",Die besten Tipps zum Gassparen,"""Die Lage ist ernst"", lässt Bundeswirtschaftsminister Habeck die Bürger wissen. Und ruft angesichts des Rückgangs der Gas-Lieferungen aus Russland die zweite Stufe des Notfallplans aus. Mit wenigen Änderungen kann jeder Haushalt seinen Gasverbrauch senken. ",
ntv,https://www.n-tv.de/wissen/Helmholtz/Wann-wird-Fliegen-CO2-neutral-article22028839.html,"ns, us, sp, schi, klimaneutral, ss, spo, klima",13.09.2020,14.09.2020,21.10.2024,,"ntv.de,  Lars Klaaßen/helmholtz.de","Klimawandel, Fluggesellschaften, Wissenschaft",Wann wird Fliegen CO2-neutral?,"Auto, Heizung oder Strom: Viele Bequemlichkeiten der Moderne sind in der Theorie leicht durch klimafreundliche Varianten zu ersetzen. Beim Fliegen ist das jedoch anders. Forscher suchen daher nach innovativen Konzepten, um das CO2 aus der Luftfahrt zu verbannen.",
ntv,https://www.n-tv.de/auto/E-Fuels-sind-ein-falsches-Versprechen-article22550183.html,"ns, us, europa, rna, schi, klimaziel, klimaneutral, ss, windkraft, sp, klima, fossile brennstoffe",13.05.2021,14.05.2021,21.10.2024,,"ntv.de, hpr/sp-x","Automobil, Elektroautos, Elektromobilität, Benzin, Klimaschutz, Potsdam-Institut für Klimafolgenforschung","""E-Fuels sind ein falsches Versprechen""","Die Hoffnung, dass der Verbrennungsmotor mit Wasserstoff als Treibstoff in die Nachspielzeit kommen könnte, wird vom Potsdam-Institut für Klimafolgen-Forschung jetzt in einer Studie eingebremst. Die favorisiert ganz klar das batterieelektrische E-Auto zur Erreichung der politisch geforderten Klimaziele.",
ntv,https://www.n-tv.de/wirtschaft/Ol-ist-die-neue-Kohle-das-ist-allen-klar-article22787778.html,"ns, us, sp, klimaschutz, rna, regierung, schi, usa, klimawandel, christ, ss, klima, spo, corona",09.09.2021,09.09.2021,21.10.2024,,ntv.de,"Wirtschaft, ExxonMobil, Klimawandel, Hedgefonds, Wall Street, Blackrock, Aktienkurse, Erderwärmung, Rohstoff Öl, Ölfirmen","""Öl ist die neue Kohle - das ist allen klar""",ExxonMobil war früher das wertvollste Unternehmen der Welt. Doch der Klimawandel zerschießt dem Ölriesen das Geschäft. Die ungeduldigen Aktionäre wählen daher einen winzigen Hedgefonds voller Aktivisten in den Verwaltungsrat. Bringt das einen Wandel von innen heraus oder geht es nur um Profite?,
ntv,https://www.n-tv.de/politik/Druck-auf-Ungeimpfte-ist-die-falsche-Motivation-article22728201.html,"ns, impfstoff, us, sp, rna, politik, familie, bildungspolitik, schi, usa, christ, ss, digitalisierung, spo, impfpflicht, corona",06.08.2021,21.03.2024,21.10.2024,,ntv.de,"Politik, Corona-Impfung, Corona-Tests, Corona-Maßnahmen, Corona-Lockerungen, Corona-Krise","""Druck auf Ungeimpfte ist die falsche Motivation""","Sigrid Graumann vom Deutschen Ethikrat hält nichts von einer Impfpflicht ""durch die Hintertür"". Auch Eltern dürften jetzt nicht unter Druck gesetzt werden, ihre Kinder impfen zu lassen. Eine Pflicht für Berufsgruppen hält die Professorin unter Umständen für denkbar.",
ntv,https://www.n-tv.de/politik/NRW-stoppt-Lohnfortzahlung-fuer-Ungeimpfte-article22796585.html,"ns, us, politik, regierung, usa, spd, ss, cdu, csu, sp, corona",10.09.2021,10.09.2021,21.10.2024,,"ntv.de, mpe/dpa/AFP","Politik, Corona-Maßnahmen, Corona-Impfung, Nordrhein-Westfalen, Arbeitsrecht",NRW stoppt Lohnfortzahlung für Ungeimpfte,Bei einer behördlich angeordneten Quarantäne kann es zu Verdienstausfällen kommen. Bisher zahlen die Bundesländer hierfür Entschädigungen. Für Ungeimpfte in Nordrhein-Westfalen fällt diese Kompensation aber ab Mitte Oktober weg. In anderen Bundesländern wohl noch früher.,
ntv,https://www.n-tv.de/politik/Bouffier-will-PCR-Testpflicht-fuer-Ungeimpfte-article22797109.html,"ns, us, politik, regierung, schi, coronaschutzverordnung, ss, cdu, sp, corona",10.09.2021,11.09.2021,21.10.2024,,"ntv.de, mpe/AFP/dpa","Politik, Corona-Maßnahmen, Corona-Impfung, Nordrhein-Westfalen, Hessen, Volker Bouffier",Bouffier will PCR-Testpflicht für Ungeimpfte,"Menschen ohne Impfung oder überstandene Corona-Erkrankung müsse man weiter am Leben teilnehmen lassen, sagt Hessens Ministerpräsident Bouffier. Aber besser nach einem genauen PCR-Test. Gegner einer PCR-Testpflicht erleiden indessen eine Schlappe vor einem Gericht in Nordrhein-Westfalen.",
ntv,https://www.n-tv.de/sport/fussball/Julian-Draxler-rettet-sich-in-letzter-Sekunde-article23559521.html,"ns, us, europa, sp, rna, schi, christ, ss, spo",01.09.2022,01.09.2022,21.10.2024,,"ntv.de, tno","Fußball, Julian Draxler, Fußball-Nationalmannschaft, Benfica Lissabon, Paris St. Germain, Hansi Flick",Julian Draxler rettet sich in letzter Sekunde,"Ob Julian Draxler mit der deutschen Nationalmannschaft zur Winter-WM nach Katar reist? Unklar. Aber der 28-Jährige erhält sich zumindest die Chance. Statt bei Paris St. Germain in Provinz und Bedeutungslosigkeit abzustürzen, wechselt er und spielt weiter Champions League.",
ntv,https://www.n-tv.de/sport/fussball-em/Frankreich-macht-Viertelfinaleinzug-perfekt-article23465312.html,"ns, us, europa, schi, ss, frankreich, sp",14.07.2022,15.07.2022,21.10.2024,,"ntv.de, ino/sid","Europameisterschaften, Frauenfußball, Fußball",Frankreich macht Viertelfinaleinzug perfekt,Trotz streckenweise zu harmloser Spielweise gewinnen die Französinnen bei der Fußball-Europameisterschaft auch ihr zweites Spiel und sichern sich die Führung in Gruppe D. Italien muss dagegen nach einem glücklichen 1:1 (0:1) gegen Island ums Weiterkommen zittern.,
